FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
100222;0100;;;0;
100222;0200;;;0;
100222;0300;;;0;
100222;0400;;;0;
100222;0500;;;0;
100222;0600;;;0;
100222;0700;;;0;
100222;0800;;;0;
100222;0900;;;0;
100222;1000;;;0,5;
100222;1100;;;0;
100222;1200;;;5;
100222;1300;19;;;
100222;1400;19;;;
100222;1500;10;;;
100222;1600;9;;;
100222;1700;13;;;
100222;1800;10;;;
100222;1900;21;;;
100222;2000;11;;;
100222;2100;8;;;
100222;2200;14;;;
100222;2300;26;;;
100223;0000;22;;;
100223;0100;23;;;
100223;0200;21;;;
100223;0300;11;;;
100223;0400;12;;;
100223;0500;15;;;
100223;0600;19;;;
100223;0700;34;;;
100223;0800;28;;;
100223;0900;30;;;
100223;1000;31;;;
100223;1100;31;;;
100223;1200;35;;;
100223;1300;2;;;
100223;1400;11;;;
100223;1500;2;;;
100223;1600;11;;;
100223;1700;13;;;
100223;1800;33;;;
100223;1900;23;;;
100223;2000;20;;;
100223;2100;21;;;
100223;2200;21;;;
100223;2300;21;;;
100224;0000;26;;;
100224;0100;21;;;
100224;0200;13;;;
100224;0300;12;;;
100224;0400;11;;;
100224;0500;17;;;
100224;0600;20;;;
100224;0700;29;;;
100224;0800;24;;;
100224;0900;28;;;
100224;1000;38;;;
100224;1100;36;;;
100224;1200;23;;;
100224;1300;17;;;
100224;1400;17;;;
100224;1500;15;;;
100224;1600;19;;;
100224;1700;20;;;
100224;1800;16;;;
100224;1900;15;;;
100224;2000;21;;;
100224;2100;15;;;
100224;2200;13;;;
100224;2300;12;;;
100225;0000;10;;;
100225;0100;9;;;
100225;0200;10;;;
100225;0300;8;;;
100225;0400;6;;;
100225;0500;11;;;
100225;0600;15;;;
100225;0700;17;;;
100225;0800;17;;;
100225;0900;19;;;
100225;1000;24;;;
100225;1100;52;;;
100225;1200;64;;;
100225;1300;52;;;
100225;1400;51;;;
100225;1500;36;;;
100225;1600;12;;;
100225;1700;10;;;
100225;1800;11;;;
100225;1900;13;;;
100225;2000;13;;;
100225;2100;15;;;
100225;2200;14;;;
100225;2300;14;;;
100226;0000;13;;;
100226;0100;12;;;
100226;0200;11;;;
100226;0300;12;;;
100226;0400;11;;;
100226;0500;17;;;
100226;0600;22;;;
100226;0700;37;;;
100226;0800;31;;;
100226;0900;26;;;
100226;1000;36;;;
100226;1100;30;;;
100226;1200;16;;;
100226;1300;21;;;
100226;1400;16;;;
100226;1500;15;;;
100226;1600;47;;;
100226;1700;47;;;
100226;1800;24;;;
100226;1900;14;;;
100226;2000;17;;;
100226;2100;17;;;
100226;2200;26;;;
100226;2300;32;;;
100227;0000;49;;;
100227;0100;33;;;
100227;0200;;;;
100227;0300;;;;
100227;0400;;;;
100227;0500;;;;
100227;0600;;;;
100227;0700;;;;
100227;0800;;;;
100227;0900;;;;
100227;1000;;;;
100227;1100;;;;
100227;1200;;;;
100227;1300;;;;
100227;1400;;;;
100227;1500;;;;
100227;1600;;;;
100227;1700;;;;
100227;1800;;;;
100227;1900;;;;
100227;2000;;;;
100227;2100;;;;
100227;2200;;;;
100227;2300;;;;
100228;0000;;;;
100228;0100;;;;
100228;0200;;;;
100228;0300;;;;
100228;0400;;;;
100228;0500;;;;
100228;0600;;;;
100228;0700;;;;
100228;0800;;;;
100228;0900;;;;
100228;1000;;;;
100228;1100;;;;
100228;1200;;;;
100228;1300;;;;
100228;1400;;;;
100228;1500;;;;
100228;1600;;;;
100228;1700;;;;
100228;1800;;;;
100228;1900;;;;
100228;2000;;;;
100228;2100;;;;
100228;2200;;;;
100228;2300;;;;
100301;0000;;;;
100301;0100;;;;
100301;0200;;;;
100301;0300;;;;
100301;0400;;;;
100301;0500;;;;
100301;0600;;;;
100301;0700;;;;
100301;0800;;;;
100301;0900;;;;
100301;1000;;;;
100301;1100;;;;
100301;1200;;;;
100301;1300;;;;
100301;1400;;;;
100301;1500;;;;
100301;1600;;;;
100301;1700;;;;
100301;1800;;;;
100301;1900;;;;
100301;2000;;;;
100301;2100;;;;
100301;2200;;;;
100301;2300;;;;
100302;0000;;;;
100302;0100;;;;
100302;0200;;;;
100302;0300;;;;
100302;0400;;;;
100302;0500;;;;
100302;0600;;;;
100302;0700;;;;
100302;0800;;;;
100302;0900;;;;
100302;1000;;;;
100302;1100;;;;
100302;1200;;;;
100302;1300;;;;
100302;1400;;;;
100302;1500;;;;
100302;1600;;;;
100302;1700;;;;
100302;1800;;;;
100302;1900;;;;
100302;2000;;;;
100302;2100;;;;
100302;2200;;;;
100302;2300;;;;
100303;0000;;;;
100303;0100;;;;
100303;0200;7;;;
100303;0300;9;;;
100303;0400;7;;;
100303;0500;13;;;
100303;0600;17;;;
100303;0700;27;;;
100303;0800;17;;;
100303;0900;18;;;
100303;1000;25;;;
100303;1100;28;;;
100303;1200;27;;;
100303;1300;12;;;
100303;1400;12;;;
100303;1500;7;;;
100303;1600;12;;;
100303;1700;15;;;
100303;1800;14;;;
100303;1900;10;;;
100303;2000;11;;;
100303;2100;7;;;
100303;2200;6;;;
100303;2300;5;;;
100304;0000;6;;;
100304;0100;8;;;
100304;0200;9;;;
100304;0300;8;;;
100304;0400;9;;;
100304;0500;14;;;
100304;0600;17;;;
100304;0700;25;;;
100304;0800;18;;;
100304;0900;16;;;
100304;1000;24;;;
100304;1100;29;;;
100304;1200;21;;;
100304;1300;21;;;
100304;1400;6;;;
100304;1500;25;;;
100304;1600;8;;;
100304;1700;14;;;
100304;1800;20;;;
100304;1900;13;;;
100304;2000;25;;;
100304;2100;21;;;
100304;2200;14;;;
100304;2300;19;;;
100305;0000;20;;;
100305;0100;21;;;
100305;0200;17;;;
100305;0300;17;;;
100305;0400;18;;;
100305;0500;17;;;
100305;0600;28;;;
100305;0700;32;;;
100305;0800;31;;;
100305;0900;21;;;
100305;1000;27;;;
100305;1100;27;;;
100305;1200;27;;;
100305;1300;27;;;
100305;1400;27;;;
100305;1500;2;;;
100305;1600;4;;;
100305;1700;17;;;
100305;1800;30;;;
100305;1900;28;;;
100305;2000;33;;;
100305;2100;36;;;
100305;2200;41;;;
100305;2300;28;;;
100306;0000;23;;;
100306;0100;18;;;
100306;0200;17;;;
100306;0300;16;;;
100306;0400;16;;;
100306;0500;16;;;
100306;0600;18;;;
100306;0700;25;;;
100306;0800;19;;;
100306;0900;23;;;
100306;1000;31;;;
100306;1100;33;;;
100306;1200;23;;;
100306;1300;24;;;
100306;1400;25;;;
100306;1500;20;;;
100306;1600;28;;;
100306;1700;21;;;
100306;1800;10;;;
100306;1900;13;;;
100306;2000;13;;;
100306;2100;10;;;
100306;2200;12;;;
100306;2300;16;;;
100307;0000;22;;;
100307;0100;15;;;
100307;0200;14;;;
100307;0300;17;;;
100307;0400;18;;;
100307;0500;21;;;
100307;0600;21;;;
100307;0700;31;;;
100307;0800;23;;;
100307;0900;19;;;
100307;1000;23;;;
100307;1100;10;;;
100307;1200;18;;;
100307;1300;22;;;
100307;1400;9;;;
100307;1500;8;;;
100307;1600;9;;;
100307;1700;9;;;
100307;1800;7;;;
100307;1900;16;;;
100307;2000;14;;;
100307;2100;7;;;
100307;2200;8;;;
100307;2300;13;;;
100308;0000;9;;;
100308;0100;5;;;
100308;0200;2;;;
100308;0300;1;;;
100308;0400;2;;;
100308;0500;4;;;
100308;0600;14;;;
100308;0700;19;;;
100308;0800;12;;;
100308;0900;13;;;
100308;1000;20;;;
100308;1100;20;;;
100308;1200;17;;;
100308;1300;12;;;
100308;1400;13;;;
100308;1500;11;;;
100308;1600;1;;;
100308;1700;6;;;
100308;1800;7;;;
100308;1900;19;;;
100308;2000;23;;;
100308;2100;26;;;
100308;2200;25;;;
100308;2300;21;;;
100309;0000;18;;;
100309;0100;14;;;
100309;0200;13;;;
100309;0300;13;;;
100309;0400;12;;;
100309;0500;13;;;
100309;0600;23;;;
100309;0700;38;;;
100309;0800;20;;;
100309;0900;15;;;
100309;1000;18;;;
100309;1100;25;;;
100309;1200;25;;;
100309;1300;21;;;
100309;1400;13;;;
100309;1500;18;;;
100309;1600;15;;;
100309;1700;16;;;
100309;1800;20;;;
100309;1900;27;;;
100309;2000;18;;;
100309;2100;17;;;
100309;2200;32;;;
100309;2300;43;;;
100310;0000;33;;;
100310;0100;20;;;
100310;0200;20;;;
100310;0300;14;;;
100310;0400;14;;;
100310;0500;17;;;
100310;0600;28;;;
100310;0700;38;;;
100310;0800;18;;;
100310;0900;23;;;
100310;1000;27;;;
100310;1100;32;;;
100310;1200;33;;;
100310;1300;39;;;
100310;1400;18;;;
100310;1500;17;;;
100310;1600;23;;;
100310;1700;21;;;
100310;1800;21;;;
100310;1900;25;;;
100310;2000;19;;;
100310;2100;18;;;
100310;2200;20;;;
100310;2300;17;;;
100311;0000;17;;;
100311;0100;15;;;
100311;0200;12;;;
100311;0300;8;;;
100311;0400;12;;;
100311;0500;15;;;
100311;0600;26;;;
100311;0700;40;;;
100311;0800;32;;;
100311;0900;29;;;
100311;1000;32;;;
100311;1100;32;;;
100311;1200;31;;;
100311;1300;34;;;
100311;1400;19;;;
100311;1500;14;;;
100311;1600;19;;;
100311;1700;20;;;
100311;1800;20;;;
100311;1900;17;;;
100311;2000;16;;;
100311;2100;14;;;
100311;2200;15;;;
100311;2300;16;;;
100312;0000;14;;;
100312;0100;15;;;
100312;0200;19;;;
100312;0300;29;;;
100312;0400;24;;;
100312;0500;26;;;
100312;0600;24;;;
100312;0700;26;;;
100312;0800;26;;;
100312;0900;35;;;
100312;1000;41;;;
100312;1100;45;;;
100312;1200;48;;;
100312;1300;37;;;
100312;1400;19;;;
100312;1500;10;;;
100312;1600;16;;;
100312;1700;17;;;
100312;1800;17;;;
100312;1900;21;;;
100312;2000;22;;;
100312;2100;25;;;
100312;2200;24;;;
100312;2300;26;;;
100313;0000;25;;;
100313;0100;30;;;
100313;0200;26;;;
100313;0300;14;;;
100313;0400;14;;;
100313;0500;26;;;
100313;0600;29;;;
100313;0700;39;;;
100313;0800;37;;;
100313;0900;40;;;
100313;1000;36;;;
100313;1100;41;;;
100313;1200;26;;;
100313;1300;17;;;
100313;1400;11;;;
100313;1500;2;;;
100313;1600;34;;;
100313;1700;13;;;
100313;1800;19;;;
100313;1900;19;;;
100313;2000;23;;;
100313;2100;21;;;
100313;2200;20;;;
100313;2300;20;;;
100314;0000;17;;;
100314;0100;18;;;
100314;0200;22;;;
100314;0300;22;;;
100314;0400;18;;;
100314;0500;24;;;
100314;0600;24;;;
100314;0700;37;;;
100314;0800;32;;;
100314;0900;33;;;
100314;1000;32;;;
100314;1100;25;;;
100314;1200;28;;;
100314;1300;25;;;
100314;1400;17;;;
100314;1500;14;;;
100314;1600;6;;;
100314;1700;7;;;
100314;1800;27;;;
100314;1900;70;;;
100314;2000;;;0;
100314;2100;;;360;
100314;2200;36;;;
100314;2300;27;;;
100315;0000;16;;;
100315;0100;11;;;
100315;0200;11;;;
100315;0300;10;;;
100315;0400;12;;;
100315;0500;17;;;
100315;0600;28;;;
100315;0700;42;;;
100315;0800;30;;;
100315;0900;22;;;
100315;1000;21;;;
100315;1100;23;;;
100315;1200;21;;;
100315;1300;20;;;
100315;1400;18;;;
100315;1500;26;;;
100315;1600;20;;;
100315;1700;20;;;
100315;1800;15;;;
100315;1900;19;;;
100315;2000;15;;;
100315;2100;20;;;
100315;2200;27;;;
100315;2300;24;;;
100316;0000;20;;;
100316;0100;16;;;
100316;0200;16;;;
100316;0300;15;;;
100316;0400;19;;;
100316;0500;21;;;
100316;0600;35;;;
100316;0700;50;;;
100316;0800;50;;;
100316;0900;23;;;
100316;1000;29;;;
100316;1100;;;2;
100316;1200;;;0;
100316;1300;;;0;
100316;1400;;;0;
100316;1500;8;;;
100316;1600;16;;;
100316;1700;18;;;
100316;1800;15;;;
100316;1900;14;;;
100316;2000;12;;;
100316;2100;12;;;
100316;2200;12;;;
100316;2300;9;;;
100317;0000;10;;;
100317;0100;12;;;
100317;0200;10;;;
100317;0300;17;;;
100317;0400;20;;;
100317;0500;19;;;
100317;0600;20;;;
100317;0700;22;;;
100317;0800;23;;;
100317;0900;26;;;
100317;1000;27;;;
100317;1100;31;;;
100317;1200;34;;;
100317;1300;32;;;
100317;1400;23;;;
100317;1500;14;;;
100317;1600;15;;;
100317;1700;14;;;
100317;1800;13;;;
100317;1900;13;;;
100317;2000;13;;;
100317;2100;19;;;
100317;2200;15;;;
100317;2300;18;;;
100318;0000;19;;;
100318;0100;13;;;
100318;0200;13;;;
100318;0300;12;;;
100318;0400;15;;;
100318;0500;19;;;
100318;0600;25;;;
100318;0700;46;;;
100318;0800;41;;;
100318;0900;32;;;
100318;1000;35;;;
100318;1100;35;;;
100318;1200;32;;;
100318;1300;25;;;
100318;1400;21;;;
100318;1500;17;;;
100318;1600;14;;;
100318;1700;16;;;
100318;1800;15;;;
100318;1900;15;;;
100318;2000;16;;;
100318;2100;31;;;
100318;2200;17;;;
100318;2300;14;;;
100319;0000;18;;;
100319;0100;21;;;
100319;0200;20;;;
100319;0300;18;;;
100319;0400;19;;;
100319;0500;20;;;
100319;0600;30;;;
100319;0700;40;;;
100319;0800;29;;;
100319;0900;27;;;
100319;1000;37;;;
100319;1100;39;;;
100319;1200;35;;;
100319;1300;33;;;
100319;1400;31;;;
100319;1500;24;;;
100319;1600;23;;;
100319;1700;29;;;
100319;1800;24;;;
100319;1900;26;;;
100319;2000;17;;;
100319;2100;55;;;
100319;2200;70;;;
100319;2300;51;;;
100320;0000;48;;;
100320;0100;35;;;
100320;0200;34;;;
100320;0300;35;;;
100320;0400;31;;;
100320;0500;29;;;
100320;0600;33;;;
100320;0700;38;;;
100320;0800;40;;;
100320;0900;34;;;
100320;1000;34;;;
100320;1100;30;;;
100320;1200;23;;;
100320;1300;18;;;
100320;1400;17;;;
100320;1500;17;;;
100320;1600;11;;;
100320;1700;12;;;
100320;1800;14;;;
100320;1900;11;;;
100320;2000;10;;;
100320;2100;8;;;
100320;2200;18;;;
100320;2300;28;;;
100321;0000;13;;;
100321;0100;9;;;
100321;0200;10;;;
100321;0300;21;;;
100321;0400;33;;;
100321;0500;39;;;
100321;0600;35;;;
100321;0700;28;;;
100321;0800;23;;;
100321;0900;15;;;
100321;1000;14;;;
100321;1100;10;;;
100321;1200;13;;;
100321;1300;12;;;
100321;1400;9;;;
100321;1500;7;;;
100321;1600;7;;;
100321;1700;7;;;
100321;1800;8;;;
100321;1900;14;;;
100321;2000;15;;;
100321;2100;13;;;
100321;2200;14;;;
100321;2300;17;;;
100322;0000;17;;;
100322;0100;14;;;
100322;0200;14;;;
100322;0300;12;;;
100322;0400;15;;;
100322;0500;18;;;
100322;0600;22;;;
100322;0700;27;;;
100322;0800;20;;;
100322;0900;23;;;
100322;1000;22;;;
100322;1100;26;;;
100322;1200;19;;;
100322;1300;14;;;
100322;1400;17;;;
100322;1500;15;;;
100322;1600;15;;;
100322;1700;16;;;
100322;1800;15;;;
100322;1900;15;;;
100322;2000;14;;;
100322;2100;17;;;
100322;2200;16;;;
100322;2300;19;;;
100323;0000;19;;;
100323;0100;15;;;
100323;0200;12;;;
100323;0300;12;;;
100323;0400;13;;;
100323;0500;14;;;
100323;0600;30;;;
100323;0700;42;;;
100323;0800;30;;;
100323;0900;18;;;
100323;1000;20;;;
100323;1100;20;;;
100323;1200;27;;;
100323;1300;29;;;
100323;1400;30;;;
100323;1500;28;;;
100323;1600;19;;;
100323;1700;19;;;
100323;1800;16;;;
100323;1900;21;;;
100323;2000;31;;;
100323;2100;51;;;
100323;2200;33;;;
100323;2300;31;;;
100324;0000;18;;;
100324;0100;16;;;
100324;0200;14;;;
100324;0300;16;;;
100324;0400;19;;;
100324;0500;24;;;
100324;0600;34;;;
100324;0700;52;;;
100324;0800;39;;;
100324;0900;22;;;
100324;1000;21;;;
100324;1100;22;;;
100324;1200;23;;;
100324;1300;29;;;
100324;1400;31;;;
100324;1500;20;;;
100324;1600;24;;;
100324;1700;20;;;
100324;1800;23;;;
100324;1900;33;;;
100324;2000;44;;;
100324;2100;46;;;
100324;2200;36;;;
100324;2300;26;;;
100325;0000;22;;;
100325;0100;19;;;
100325;0200;20;;;
100325;0300;17;;;
100325;0400;19;;;
100325;0500;23;;;
100325;0600;30;;;
100325;0700;51;;;
100325;0800;47;;;
100325;0900;30;;;
100325;1000;29;;;
100325;1100;27;;;
100325;1200;28;;;
100325;1300;39;;;
100325;1400;27;;;
100325;1500;27;;;
100325;1600;23;;;
100325;1700;26;;;
100325;1800;19;;;
100325;1900;23;;;
100325;2000;26;;;
100325;2100;33;;;
100325;2200;35;;;
100325;2300;28;;;
100326;0000;24;;;
100326;0100;21;;;
100326;0200;19;;;
100326;0300;20;;;
100326;0400;21;;;
100326;0500;21;;;
100326;0600;33;;;
100326;0700;47;;;
100326;0800;42;;;
100326;0900;34;;;
100326;1000;40;;;
100326;1100;38;;;
100326;1200;45;;;
100326;1300;21;;;
100326;1400;25;;;
100326;1500;21;;;
100326;1600;19;;;
100326;1700;16;;;
100326;1800;22;;;
100326;1900;20;;;
100326;2000;22;;;
100326;2100;33;;;
100326;2200;37;;;
100326;2300;31;;;
100327;0000;30;;;
100327;0100;29;;;
100327;0200;25;;;
100327;0300;22;;;
100327;0400;19;;;
100327;0500;20;;;
100327;0600;22;;;
100327;0700;30;;;
100327;0800;34;;;
100327;0900;27;;;
100327;1000;23;;;
100327;1100;24;;;
100327;1200;30;;;
100327;1300;31;;;
100327;1400;22;;;
100327;1500;21;;;
100327;1600;18;;;
100327;1700;20;;;
100327;1800;24;;;
100327;1900;25;;;
100327;2000;40;;;
100327;2100;57;;;
100327;2200;63;;;
100327;2300;55;;;
100328;0000;42;;;
100328;0100;38;;;
100328;0200;34;;;
100328;0300;24;;;
100328;0400;24;;;
100328;0500;26;;;
100328;0600;26;;;
100328;0700;29;;;
100328;0800;29;;;
100328;0900;26;;;
100328;1000;34;;;
100328;1100;25;;;
100328;1200;24;;;
100328;1300;18;;;
100328;1400;21;;;
100328;1500;19;;;
100328;1600;14;;;
100328;1700;20;;;
100328;1800;20;;;
100328;1900;20;;;
100328;2000;31;;;
100328;2100;38;;;
100328;2200;33;;;
100328;2300;26;;;
100329;0000;26;;;
100329;0100;20;;;
100329;0200;19;;;
100329;0300;19;;;
100329;0400;19;;;
100329;0500;27;;;
100329;0600;36;;;
100329;0700;47;;;
100329;0800;43;;;
100329;0900;32;;;
100329;1000;36;;;
100329;1100;39;;;
100329;1200;33;;;
100329;1300;37;;;
100329;1400;38;;;
100329;1500;34;;;
100329;1600;20;;;
100329;1700;21;;;
100329;1800;28;;;
100329;1900;30;;;
100329;2000;35;;;
100329;2100;45;;;
100329;2200;38;;;
100329;2300;36;;;
100330;0000;33;;;
100330;0100;19;;;
100330;0200;17;;;
100330;0300;15;;;
100330;0400;18;;;
100330;0500;20;;;
100330;0600;31;;;
100330;0700;53;;;
100330;0800;41;;;
100330;0900;34;;;
100330;1000;33;;;
100330;1100;31;;;
100330;1200;32;;;
100330;1300;33;;;
100330;1400;34;;;
100330;1500;26;;;
100330;1600;29;;;
100330;1700;26;;;
100330;1800;33;;;
100330;1900;46;;;
100330;2000;68;;;
100330;2100;49;;;
100330;2200;41;;;
100330;2300;39;;;
100331;0000;38;;;
100331;0100;31;;;
100331;0200;24;;;
100331;0300;24;;;
100331;0400;26;;;
100331;0500;33;;;
100331;0600;44;;;
100331;0700;58;;;
100331;0800;69;;;
100331;0900;70;;;
100331;1000;68;;;
100331;1100;58;;;
100331;1200;48;;;
100331;1300;38;;;
100331;1400;29;;;
100331;1500;22;;;
100331;1600;18;;;
100331;1700;18;;;
100331;1800;20;;;
100331;1900;18;;;
100331;2000;15;;;
100331;2100;17;;;
100331;2200;23;;;
100331;2300;25;;;
100401;0000;19;;;
100401;0100;17;;;
100401;0200;17;;;
100401;0300;16;;;
100401;0400;17;;;
100401;0500;19;;;
100401;0600;28;;;
100401;0700;46;;;
100401;0800;56;;;
100401;0900;45;;;
100401;1000;46;;;
100401;1100;44;;;
100401;1200;30;;;
100401;1300;39;;;
100401;1400;27;;;
100401;1500;20;;;
100401;1600;21;;;
100401;1700;25;;;
100401;1800;30;;;
100401;1900;43;;;
100401;2000;36;;;
100401;2100;19;;;
100401;2200;24;;;
100401;2300;42;;;
100402;0000;47;;;
100402;0100;31;;;
100402;0200;28;;;
100402;0300;23;;;
100402;0400;22;;;
100402;0500;23;;;
100402;0600;24;;;
100402;0700;29;;;
100402;0800;24;;;
100402;0900;23;;;
100402;1000;23;;;
100402;1100;33;;;
100402;1200;33;;;
100402;1300;20;;;
100402;1400;27;;;
100402;1500;24;;;
100402;1600;15;;;
100402;1700;19;;;
100402;1800;10;;;
100402;1900;13;;;
100402;2000;24;;;
100402;2100;43;;;
100402;2200;51;;;
100402;2300;39;;;
100403;0000;32;;;
100403;0100;21;;;
100403;0200;17;;;
100403;0300;14;;;
100403;0400;12;;;
100403;0500;15;;;
100403;0600;16;;;
100403;0700;22;;;
100403;0800;29;;;
100403;0900;16;;;
100403;1000;22;;;
100403;1100;16;;;
100403;1200;17;;;
100403;1300;20;;;
100403;1400;18;;;
100403;1500;18;;;
100403;1600;21;;;
100403;1700;23;;;
100403;1800;18;;;
100403;1900;32;;;
100403;2000;49;;;
100403;2100;64;;;
100403;2200;59;;;
100403;2300;37;;;
100404;0000;33;;;
100404;0100;27;;;
100404;0200;21;;;
100404;0300;18;;;
100404;0400;18;;;
100404;0500;17;;;
100404;0600;18;;;
100404;0700;22;;;
100404;0800;19;;;
100404;0900;16;;;
100404;1000;21;;;
100404;1100;19;;;
100404;1200;24;;;
100404;1300;22;;;
100404;1400;19;;;
100404;1500;26;;;
100404;1600;17;;;
100404;1700;18;;;
100404;1800;24;;;
100404;1900;34;;;
100404;2000;41;;;
100404;2100;49;;;
100404;2200;29;;;
100404;2300;23;;;
100405;0000;19;;;
100405;0100;15;;;
100405;0200;13;;;
100405;0300;12;;;
100405;0400;14;;;
100405;0500;16;;;
100405;0600;20;;;
100405;0700;37;;;
100405;0800;45;;;
100405;0900;27;;;
100405;1000;24;;;
100405;1100;39;;;
100405;1200;24;;;
100405;1300;25;;;
100405;1400;20;;;
100405;1500;17;;;
100405;1600;18;;;
100405;1700;23;;;
100405;1800;23;;;
100405;1900;26;;;
100405;2000;27;;;
100405;2100;28;;;
100405;2200;27;;;
100405;2300;22;;;
100406;0000;20;;;
100406;0100;16;;;
100406;0200;16;;;
100406;0300;22;;;
100406;0400;31;;;
100406;0500;24;;;
100406;0600;22;;;
100406;0700;37;;;
100406;0800;32;;;
100406;0900;23;;;
100406;1000;27;;;
100406;1100;37;;;
100406;1200;39;;;
100406;1300;55;;;
100406;1400;36;;;
100406;1500;34;;;
100406;1600;29;;;
100406;1700;27;;;
100406;1800;27;;;
100406;1900;20;;;
100406;2000;21;;;
100406;2100;24;;;
100406;2200;23;;;
100406;2300;21;;;
100407;0000;20;;;
100407;0100;22;;;
100407;0200;24;;;
100407;0300;24;;;
100407;0400;26;;;
100407;0500;28;;;
100407;0600;29;;;
100407;0700;36;;;
100407;0800;41;;;
100407;0900;54;;;
100407;1000;64;;;
100407;1100;59;;;
100407;1200;67;;;
100407;1300;56;;;
100407;1400;35;;;
100407;1500;30;;;
100407;1600;25;;;
100407;1700;22;;;
100407;1800;24;;;
100407;1900;36;;;
100407;2000;57;;;
100407;2100;56;;;
100407;2200;50;;;
100407;2300;47;;;
100408;0000;37;;;
100408;0100;26;;;
100408;0200;21;;;
100408;0300;20;;;
100408;0400;22;;;
100408;0500;24;;;
100408;0600;27;;;
100408;0700;36;;;
100408;0800;60;;;
100408;0900;55;;;
100408;1000;41;;;
100408;1100;34;;;
100408;1200;40;;;
100408;1300;31;;;
100408;1400;28;;;
100408;1500;6;;;
100408;1600;16;;;
100408;1700;15;;;
100408;1800;26;;;
100408;1900;32;;;
100408;2000;34;;;
100408;2100;48;;;
100408;2200;55;;;
100408;2300;53;;;
100409;0000;30;;;
100409;0100;27;;;
100409;0200;23;;;
100409;0300;21;;;
100409;0400;21;;;
100409;0500;23;;;
100409;0600;27;;;
100409;0700;42;;;
100409;0800;46;;;
100409;0900;51;;;
100409;1000;39;;;
100409;1100;55;;;
100409;1200;62;;;
100409;1300;43;;;
100409;1400;36;;;
100409;1500;32;;;
100409;1600;27;;;
100409;1700;24;;;
100409;1800;30;;;
100409;1900;31;;;
100409;2000;33;;;
100409;2100;28;;;
100409;2200;38;;;
100409;2300;37;;;
100410;0000;40;;;
100410;0100;33;;;
100410;0200;32;;;
100410;0300;29;;;
100410;0400;25;;;
100410;0500;35;;;
100410;0600;39;;;
100410;0700;43;;;
100410;0800;44;;;
100410;0900;44;;;
100410;1000;52;;;
100410;1100;58;;;
100410;1200;56;;;
100410;1300;49;;;
100410;1400;33;;;
100410;1500;28;;;
100410;1600;27;;;
100410;1700;29;;;
100410;1800;11;;;
100410;1900;28;;;
100410;2000;56;;;
100410;2100;67;;;
100410;2200;64;;;
100410;2300;67;;;
100411;0000;62;;;
100411;0100;49;;;
100411;0200;45;;;
100411;0300;32;;;
100411;0400;30;;;
100411;0500;32;;;
100411;0600;27;;;
100411;0700;31;;;
100411;0800;39;;;
100411;0900;40;;;
100411;1000;38;;;
100411;1100;36;;;
100411;1200;32;;;
100411;1300;34;;;
100411;1400;37;;;
100411;1500;24;;;
100411;1600;16;;;
100411;1700;22;;;
100411;1800;22;;;
100411;1900;28;;;
100411;2000;25;;;
100411;2100;41;;;
100411;2200;38;;;
100411;2300;29;;;
100412;0000;27;;;
100412;0100;25;;;
100412;0200;20;;;
100412;0300;17;;;
100412;0400;19;;;
100412;0500;18;;;
100412;0600;23;;;
100412;0700;36;;;
100412;0800;46;;;
100412;0900;33;;;
100412;1000;37;;;
100412;1100;34;;;
100412;1200;34;;;
100412;1300;28;;;
100412;1400;15;;;
100412;1500;6;;;
100412;1600;13;;;
100412;1700;14;;;
100412;1800;20;;;
100412;1900;26;;;
100412;2000;34;;;
100412;2100;46;;;
100412;2200;38;;;
100412;2300;31;;;
100413;0000;33;;;
100413;0100;26;;;
100413;0200;20;;;
100413;0300;16;;;
100413;0400;17;;;
100413;0500;18;;;
100413;0600;22;;;
100413;0700;36;;;
100413;0800;49;;;
100413;0900;40;;;
100413;1000;31;;;
100413;1100;26;;;
100413;1200;22;;;
100413;1300;26;;;
100413;1400;13;;;
100413;1500;8;;;
100413;1600;14;;;
100413;1700;18;;;
100413;1800;27;;;
100413;1900;40;;;
100413;2000;45;;;
100413;2100;32;;;
100413;2200;35;;;
100413;2300;29;;;
100414;0000;23;;;
100414;0100;17;;;
100414;0200;16;;;
100414;0300;14;;;
100414;0400;12;;;
100414;0500;14;;;
100414;0600;17;;;
100414;0700;32;;;
100414;0800;38;;;
100414;0900;25;;;
100414;1000;25;;;
100414;1100;28;;;
100414;1200;24;;;
100414;1300;32;;;
100414;1400;24;;;
100414;1500;21;;;
100414;1600;20;;;
100414;1700;21;;;
100414;1800;28;;;
100414;1900;35;;;
100414;2000;53;;;
100414;2100;49;;;
100414;2200;45;;;
100414;2300;37;;;
100415;0000;29;;;
100415;0100;23;;;
100415;0200;21;;;
100415;0300;17;;;
100415;0400;18;;;
100415;0500;17;;;
100415;0600;24;;;
100415;0700;39;;;
100415;0800;53;;;
100415;0900;44;;;
100415;1000;26;;;
100415;1100;18;;;
100415;1200;26;;;
100415;1300;24;;;
100415;1400;17;;;
100415;1500;17;;;
100415;1600;26;;;
100415;1700;33;;;
100415;1800;28;;;
